contig_id,class,family
Escherichia~phage~vB_EcoM_4HA13,6,6
Pectobacterium~phage~PM1,6,6
Pectobacterium~phage~PP101,6,6
Aeromonas~phage~pAh6~C,6,6
Shewanella~phage~Spp001,6,6
Shewanella~phage~SppYZU05,6,6
Vibrio~phage~Ceto,7,7
Vibrio~phage~Thalassa,7,7
Vibrio~phage~JSF10,7,7
Vibrio~phage~JSF12,7,7
Vibrio~phage~phi~3,7,7
Vibrio~phage~pVp~1,7,7
Enterobacteria~phage~EPS7,7,7
Escherichia~virus~vB_Eco_mar003J3~genome~assembly,7,7
Bacteriophage~T5~like~saus132,7,7
Salmonella~phage~1~23,7,7
Salmonella~phage~3~29,7,7
Salmonella~phage~1~19,7,7
Salmonella~phage~1~29,7,7
Salmonella~phage~100268_sal2,7,7
Salmonella~phage~118970_sal2,7,7
Salmonella~phage~2~3,7,7
Salmonella~phage~atrejo,7,7
Salmonella~phage~bastian,7,7
Salmonella~phage~bombadil,7,7
Salmonella~phage~faergetype,7,7
Salmonella~phage~fuchur,7,7
Salmonella~phage~LVR16A,7,7
Salmonella~phage~oselot,7,7
Salmonella~phage~OSY~STA,7,7
Salmonella~phage~rokbiter,7,7
Salmonella~phage~S113,7,7
Salmonella~phage~S114,7,7
Salmonella~phage~S116,7,7
Salmonella~phage~S124,7,7
Salmonella~phage~S126,7,7
Salmonella~phage~S132,7,7
Salmonella~phage~S133,7,7
Salmonella~phage~S147,7,7
Salmonella~phage~vB_SenS_SB13,7,7
Salmonella~phage~SE24,7,7
Salmonella~phage~Seafire,7,7
Salmonella~phage~Sepoy,7,7
Salmonella~phage~SH9,7,7
Salmonella~phage~STG2,7,7
Salmonella~phage~Stitch,7,7
Salmonella~phage~Sw2,7,7
Yersinia~phage~phiR201~complete~genome,7,7
Escherichia~phage~vB_EcoS_AKFV33,7,7
Enterobacteria~phage~BF23~tRNA~gene~region,7,7
Bacteriophage~T5~like~chee24,7,7
Enterobacteria~phage~DT571~2,7,7
Enterobacteria~phage~DT57C,7,7
Escherichia~phage~vB_EcoS_FFH1,7,7
Escherichia~phage~fp01,7,7
Escherichia~phage~Gostya9,7,7
Escherichia~virus~H8,7,7
Escherichia~phage~vB_EcoS_HdH2,7,7
Escherichia~virus~vB_Eco_mar004NP2~genome~assembly,7,7
Escherichia~phage~OSYSP,7,7
Escherichia~phage~APCEc03,7,7
Escherichia~phage~phiLLS,7,7
Escherichia~phage~slur09~genome~assembly~slu09,7,7
Escherichia~phage~SP15~DNA,7,7
Enterobacteria~phage~T5,7,7
Escherichia~virus~VEc33,7,7
Phage~NBEco001,7,7
Phage~NBEco002,7,7
Phage~NBSal003,7,7
Phage~NBSal005,7,7
Salmonella~phage~L6jm,7,7
Salmonella~phage~NR01,7,7
Salmonella~phage~oldekolle,7,7
Salmonella~phage~S131,7,7
Salmonella~phage~SE11,7,7
Salmonella~phage~Shivani,7,7
Salmonella~phage~SP01,7,7
Salmonella~phage~SP3,7,7
Enterobacteria~phage~SPC35,7,7
Salmonella~phage~Th1,7,7
Salmonella~virus~VSe12,7,7
Shigella~phage~SHSML~45,7,7
Shigella~phage~SSP1,7,7
Pectobacterium~phage~DU_PP_V,7,7
Pectobacterium~phage~My1,7,7
Proteus~phage~PM135,7,7
Proteus~phage~Stubb,7,7
Vibrio~phage~vB_VpS_PG07,7,7
UNVERIFIED:~Vibrio~phage~VspSw_1,7,7
Aeromonas~phage~AhSzq~1,7,7
Aeromonas~phage~AhSzw~1,7,7
Klebsiella~phage~vB_Kpn_IME260,7,7
Klebsiella~phage~Sugarland,7,7
Enterobacteria~phage~vB_EcoS_IME542,8,8
Enterobacteria~phage~vB_EcoS_ACG~M12,8,8
Escherichia~phage~vB_Ecos_CEB_EC3a,8,8
Escherichia~phage~DTL,8,8
Escherichia~phage~vB_EcoS~IME253,8,8
Enterobacteria~phage~RTP,8,8
Escherichia~phage~vB_EcoS~12210I,8,8
Shigella~phage~Sf12,8,8
Escherichia~phage~phiEB49,8,8
Escherichia~phage~bV_EcoS_AHP42,8,8
Escherichia~phage~bV_EcoS_AHS24,8,8
Escherichia~phage~bV_EcoS_AKS96,8,8
Escherichia~phage~C119,8,8
Escherichia~phage~e4~1c,8,8
Enterobacteria~phage~JK06,8,8
Enterobacteriophage~phiKP26,8,8
Enterobacteria~phage~phiJLA23,8,8
Enterobacteria~phage~vB_EcoS_Rogue1,8,8
Shigella~phage~Sd1,8,8
Escherichia~phage~vB_EcoS_PHB17,8,8
Escherichia~phage~vB_EcoS_W011D,8,8
Escherichia~phage~aalborv,8,8
Escherichia~phage~aaroes,8,8
Escherichia~phage~damhaus,8,8
Escherichia~phage~egaa,8,8
Escherichia~phage~vB_EcoS_G29~2,8,8
Escherichia~phage~grams,8,8
Escherichia~phage~haarsle,8,8
Escherichia~phage~Henu8,8,8
Escherichia~phage~herni,8,8
Escherichia~phage~PGN590,8,8
Escherichia~phage~vojen,8,8
Salmonella~phage~slyngel,8,8
Shigella~virus~2019SD1,8,8
Shigella~phage~pSf~1,8,8
Escherichia~phage~Henu7,8,8
Citrobacter~phage~CF1~DK~2017,8,8
Citrobacter~phage~Sazh,8,8
Citrobacter~virus~Stevie,8,8
Escherichia~phage~LL5,8,8
Enterobacteria~phage~TLS,8,8
Salmonella~phage~36,8,8
Salmonella~phage~vB_SenS_PHB07,8,8
Salmonella~phage~phSE~2,8,8
Salmonella~phage~FSL~SP~126,8,8
Salmonella~phage~YSP2,8,8
Escherichia~phage~vB_EcoS~95,8,8
Escherichia~phage~atuna,8,8
Escherichia~virus~vB_Eco_mar001J1~genome~assembly,8,8
Escherichia~phage~SECphi27~genome~assembly,8,8
Escherichia~phage~vB_Eco_SLUR29~genome~assembly,8,8
Escherichia~phage~vB_Eco_swan01~genome~assembly,8,8
Escherichia~phage~tiwna,8,8
Escherichia~phage~tonijn,8,8
Escherichia~phage~tonn,8,8
Escherichia~phage~tonnikala,8,8
Escherichia~phage~tunus,8,8
Shigella~phage~JK16,8,8
Enterobacteria~phage~vB_EcoS_IME347,8,8
Escherichia~phage~SRT8,8,8
Escherichia~phage~ADB~2,8,8
Escherichia~phage~Eco_BIFF,8,8
Escherichia~phage~vB_EcoS~DELF2~DNA,8,8
Enterobacteria~phage~vB_EcoS_IME18,8,8
Escherichia~phage~JMPW1,8,8
Escherichia~phage~JMPW2,8,8
Escherichia~phage~vB_EcoS_SH2,8,8
Enterobacteria~phage~T1,8,8
Shigella~phage~vB_SsoS_008,8,8
Shigella~phage~vB_SflS~ISF001,8,8
Shigella~phage~pSf~2,8,8
Shigella~phage~Sfin~1,8,8
Shigella~virus~Sfin~3,8,8
Shigella~phage~SH6,8,8
Shigella~phage~Shfl1,8,8
Shigella~phage~vB_SsoS~ISF002,8,8
Enterobacter~phage~Ec_L1,8,8
Cronobacter~phage~CS01,8,8
Citrobacter~virus~HCF1,8,8
Vibrio~virus~2019VC1,8,8
Cronobacter~phage~ESP2949~1,8,8
Escherichia~phage~vB_EcoS_ESCO41,8,8
Pantoea~phage~vB_PagS_AAS23,8,8
Enterobacteria~phage~vB_EcoS_NBD2,8,8
Enterobacteria~phage~F20,8,8
Klebsiella~phage~13,8,8
Klebsiella~phage~1513,8,8
Klebsiella~phage~vB_KpnS_Alina,8,8
Klebsiella~phage~vB_KpnS_Call,8,8
Klebsiella~phage~vB_KpnS_Domnhall,8,8
Klebsiella~phage~vB_KpnS_FZ10,8,8
Klebsiella~phage~GH~K3,8,8
Klebsiella~phage~vB_KpnS_IMGroot,8,8
Klebsiella~phage~JY917,8,8
Klebsiella~phage~KL,8,8
Klebsiella~phage~KLPN1,8,8
Klebsiella~phage~vB_KpnS_15~38_KLPPOU149,8,8
Klebsiella~phage~KOX1,8,8
Klebsiella~phage~KP36,8,8
Klebsiella~phage~KP1801,8,8
Klebsiella~virus~GML~KpCol1,8,8
Klebsiella~phage~KpKT21phi1,8,8
Klebsiella~phage~KPN~N141,8,8
Klebsiella~phage~vB_KpnS_KpV522,8,8
Klebsiella~phage~MezzoGao,8,8
Klebsiella~phage~NJS1,8,8
Klebsiella~phage~PhiKpNIH~2,8,8
Klebsiella~phage~PKP126,8,8
Klebsiella~phage~vB_KpnS_SegesCirculi,8,8
Klebsiella~phage~Shelby,8,8
Klebsiella~phage~Sin4,8,8
Klebsiella~phage~Skenny,8,8
Klebsiella~phage~Sushi,8,8
Klebsiella~phage~Sweeny,8,8
Klebsiella~phage~TAH8,8,8
Klebsiella~phage~TSK1,8,8
Clostridium~phage~CpV1~hypothetical~proteins,9,9
Clostridium~phage~CPD2,9,9
Clostridium~phage~CPS1,9,9
Clostridium~phage~phi24R,9,9
Clostridium~phage~CPS2,9,9
Clostridium~phage~phiCP7R,9,9
Clostridium~phage~phiCPV4,9,9
Clostridium~phage~phiZP2,9,9
Clostridium~phage~susfortuna,9,9
Bacillus~phage~phiAGATE,10,10
Bacillus~phage~Bobb,10,10
Bacillus~phage~Bp8p~C,10,10
Bacillus~phage~Bp8p~T,10,10
Bacillus~phage~Bastille,10,10
Bacillus~phage~CAM003,10,10
Bacillus~phage~Evoli,10,10
Bacillus~phage~Hoody~T,10,10
Bacillus~phage~AvesoBmore,10,10
Bacillus~phage~B4,10,10
Bacillus~phage~B5S,10,10
Bacillus~phage~BigBertha,10,10
Bacillus~phage~Riley,10,10
Bacillus~phage~Spock,10,10
Bacillus~phage~Troll,10,10
Bacillus~cereus~bacteriophage~vB_BceM_Bc431v3,10,10
Bacillus~phage~Bcp1,10,10
Bacillus~phage~BCP8~2,10,10
Bacillus~virus~BM15,10,10
Bacillus~phage~Deep~Blue,10,10
Bacillus~phage~JBP901,10,10
Bacillus~phage~Eldridge,10,10
Bacillus~phage~vB_BmeM~Goe8,10,10
Bacillus~phage~vB_BsuM~Goe3,10,10
Bacillus~phage~BSP38,10,10
Bacillus~phage~Mater,10,10
Bacillus~phage~Moonbeam,10,10
Bacillus~phage~Grass,10,10
Bacillus~phage~phiNIT1~DNA,10,10
Bacillus~phage~SPG24~DNA,10,10
Bacillus~phage~Shbh1,10,10
Bacillus~phage~SIOphi,10,10
Bacillus~phage~BCP78,10,10
Bacillus~phage~BCU4,10,10
Bacillus~phage~TsarBomba,10,10
Bacillus~phage~BPS13,10,10
Bacillus~phage~BPS10C,10,10
Bacillus~phage~Hakuna,10,10
Bacillus~phage~Megatron,10,10
Bacillus~phage~Eyuki,10,10
Bacillus~phage~W.Ph.,10,10
Enterococcus~phage~ECP3,10,10
Enterococcus~phage~phiEF24C,10,10
Enterococcus~phage~phiEF24C~P2~DNA,10,10
Enterococcus~phage~EFLK1,10,10
Enterococcus~phage~EFDG1,10,10
Enterococcus~phage~EFP01,10,10
Enterococcus~phage~EfV12~phi1,10,10
Listeria~phage~A511,10,10
Listeria~phage~vB_LmoM_AG20,10,10
Listeria~phage~List~36,10,10
Listeria~phage~LMSP~25,10,10
Listeria~phage~LMTA~57,10,10
Listeria~phage~LMTA~94,10,10
Listeria~phage~LMTA~34,10,10
Listeria~phage~LMTA~148,10,10
Listeria~phage~LP~048,10,10
Listeria~phage~LP~064,10,10
Listeria~phage~LP~124,10,10
Listeria~phage~LP~083~2,10,10
Listeria~phage~LP~125,10,10
Listeria~bacteriophage~P100,10,10
Listeria~phage~WIL~1,10,10
Bacillus~phage~CampHawk,10,10
Bacillus~phage~SPO1,10,10
Bacillus~phage~CP~51,10,10
Bacillus~phage~JL,10,10
Bacillus~phage~Shanette,10,10
Staphylococcus~phage~phiSA_BS1,10,10
Staphylococcus~phage~phiSA_BS2,10,10
Staphylococcus~phage~G1,10,10
Staphylococcus~phage~676Z,10,10
Staphylococcus~phage~A3R,10,10
Staphylococcus~phage~A5W,10,10
Staphylococcus~phage~Fi200W,10,10
Staphylococcus~phage~IME~SA1,10,10
Staphylococcus~phage~IME~SA118,10,10
Staphylococcus~phage~IME~SA119,10,10
Staphylococcus~phage~IME~SA2,10,10
Staphylococcus~phage~ISP~complete~genome,10,10
Staphylococcus~phage~MSA6,10,10
Staphylococcus~phage~P4W,10,10
Staphylococcus~phage~SA5,10,10
Staphylococcus~phage~Staph1N,10,10
Staphylococcus~phage~Team1,10,10
Staphylococcus~phage~GH15,10,10
Staphylococcus~phage~JD007,10,10
Staphylococcus~phage~K,10,10
Staphylococcus~phage~MCE~2014,10,10
Staphylococcus~phage~P108,10,10
Staphylococcus~phage~phiIPLA~RODI,10,10
Staphylococcus~phage~S25~3~DNA,10,10
Staphylococcus~phage~S25~4~DNA,10,10
Staphylococcus~phage~phiSA012~DNA,10,10
Staphylococcus~phage~Sb~1,10,10
Staphylococcus~phage~vB_SscM~1,10,10
Staphylococcus~phage~phiIPLA~C1C,10,10
Staphylococcus~phage~phiIBB~SEP1,10,10
Staphylococcus~phage~vB_SauM_Remus,10,10
Staphylococcus~phage~vB_SauM_Romulus,10,10
Staphylococcus~phage~SA11,10,10
Staphylococcus~phage~Stau2,10,10
Staphylococcus~phage~Twort,10,10
Lactobacillus~phage~LpeD,10,10
Lactobacillus~phage~Bacchae,10,10
Lactobacillus~phage~Bromius,10,10
Lactobacillus~phage~Iacchus,10,10
Lactobacillus~phage~Lpa804,10,10
Lactobacillus~phage~Semele,10,10
Lactobacillus~phage~LfeInf,10,10
Lactobacillus~phage~Lb338~1,10,10
Lactobacillus~phage~LP65,10,10
Lactobacillus~phage~521B,10,10
Lactobacillus~phage~SAC12B,10,10
Lactobacillus~phage~3~521,10,10
Brochothrix~phage~A9,10,10
Aeromonas~phage~AS~sw,11,11
Aeromonas~phage~AS~zj,11,11
Aeromonas~phage~CC2,11,11
Aeromonas~phage~65,11,11
Campylobacter~phage~CP21,11,11
Campylobacter~phage~CP220,11,11
Campylobacter~phage~CPt10,11,11
Campylobacter~phage~vB_CcoM~IBB_35~clone~Contig1,11,11
Campylobacter~phage~CP81,11,11
Campylobacter~phage~CP30A,11,11
Campylobacter~phage~CPX,11,11
Campylobacter~phage~vB_CjeM_Los1,11,11
Campylobacter~phage~NCTC12673,11,11
Photobacterium~phage~PDCC~1,11,11
Vibrio~phage~2~TSL~2019,11,11
Vibrio~phage~Aphrodite1,11,11
Vibrio~phage~USC~1,11,11
Vibrio~phage~pTD1~DNA,11,11
Vibrio~phage~VP4B,11,11
Escherichia~phage~vB_EcoM_Alf5,11,11
Escherichia~phage~vB_EcoM_AYO145A,11,11
Escherichia~phage~EC6,11,11
Escherichia~phage~HY02,11,11
Escherichia~phage~JH2,11,11
Escherichia~coli~O157~typing~phage~1,11,11
Escherichia~phage~vB_EcoM~VpaE1,11,11
Enterobacteria~phage~WV8,11,11
Salmonella~phage~BPS15Q2,11,11
Salmonella~phage~BPS17L1,11,11
Salmonella~phage~BPS17W1,11,11
Enterobacteria~phage~Felix~01,11,11
Salmonella~phage~Mushroom,11,11
Salmonella~phage~Si3,11,11
Salmonella~phage~vB_SPuM_SP116,11,11
Enterobacteriaphage~UAB_Phi87,11,11
Erwinia~phage~phiEa21~4,11,11
Erwinia~phage~vB_EamM~M7,11,11
Citrobacter~phage~Moogle,11,11
Citrobacter~phage~Mordin,11,11
Shigella~phage~Sf13,11,11
Shigella~phage~Sf14,11,11
Shigella~phage~Sf17,11,11
Escherichia~phage~SUSP1,11,11
Escherichia~phage~SUSP2,11,11
Ralstonia~phage~RsoM1USA,11,11
Ralstonia~phage~phiRSA1,11,11
Ralstonia~phage~RSY1~DNA,11,11
Mannheimia~phage~vB_MhM_1127AP1,11,11
Mannheimia~phage~phiMHaA1,11,11
Aeromonas~phage~phiO18P,11,11
Vibrio~phage~1.202.O._10N.222.45.E8,11,11
Pseudoalteromonas~phage~C5a,11,11
Pseudomonas~phage~Dobby,11,11
Pseudomonas~phage~phiCTX,11,11
Erwinia~phage~EtG,11,11
Escherichia~phage~186,11,11
Enterobacteria~phage~PsP3,11,11
Salmonella~phage~SEN1,11,11
Salmonella~phage~SW9,11,11
Erwinia~phage~ENT90,11,11
Escherichia~phage~500465~1,11,11
Klebsiella~phage~4~LV~2017,11,11
Klebsiella~phage~ST13~OXA48phi12.1,11,11
Klebsiella~phage~ST15~OXA48phi14.1,11,11
Klebsiella~phage~ST437~OXA245phi4.1,11,11
Klebsiella~phage~ST437~OXA245phi4.2,11,11
Klebsiella~phage~ST512~KPC3phi13.2,11,11
Salmonella~enterica~subsp.~enterica~serovar~Typhimurium~str.~LT2,11,11
Salmonella~phage~RE~2010,11,11
Salmonella~phage~SEN8,11,11
Synthetic~construct~Salmonella~virus~SopEphi~kanamycin~cassette~insertion~derivative,11,11
Haemophilus~phage~HP1,11,11
Haemophilus~phage~HP2,11,11
Salmonella~phage~SI7,11,11
Pasteurella~phage~F108,11,11
Burkholderia~phage~KS14,11,11
Burkholderia~phage~vB_BceM_AP3,11,11
Burkholderia~phage~KS5,11,11
Vibrio~phage~K139,11,11
Burkholderia~phage~ST79,11,11
Enterobacter~phage~phiT5282H,11,11
Bacteriophage~R18C,11,11
Escherichia~phage~vB_EcoM~12474III,11,11
Enterobacteria~phage~fiAA91~ss,11,11
Enterobacteria~phage~P2,11,11
Enterobacteria~phage~P2,11,11
Escherichia~virus~P2_2H1~genome~assembly,11,11
Escherichia~virus~P2_2H4~genome~assembly,11,11
Escherichia~virus~P2_4A7b~genome~assembly,11,11
Escherichia~virus~P2_4B2~genome~assembly,11,11
Escherichia~virus~P2_4C9~genome~assembly,11,11
Escherichia~virus~P2_4E6b~genome~assembly,11,11
Escherichia~phage~pro147,11,11
Escherichia~phage~pro483,11,11
Escherichia~phage~Wphi,11,11
Yersinia~phage~L~413C,11,11
Pseudomonas~phage~phi3,11,11
Salinivibrio~phage~SMHB1,11,11
Klebsiella~phage~3~LV~2017,11,11
Klebsiella~phage~ST16~OXA48phi5.4,11,11
Salmonella~phage~SEN4,11,11
Cronobacter~phage~ESSI~2,11,11
Escherichia~phage~ESSI2_ev015~genome~assembly,11,11
Escherichia~phage~ESSI2_ev040~genome~assembly,11,11
Escherichia~phage~ESSI2_ev129~genome~assembly,11,11
Escherichia~phage~ESSI2_ev239~genome~assembly,11,11
Stenotrophomonas~phage~Smp131,11,11
Salmonella~phage~FSL~SP~004,11,11
Burkholderia~phage~KL3,11,11
Burkholderia~prophage~phi52237,11,11
Burkholderia~phage~phiE12~2~chromosome,11,11
Burkholderia~phage~phiE202~chromosome,11,11
Klebsiella~phage~ST147~VIM1phi7.1,11,11
Vibrio~phage~PV94,11,11
Escherichia~phage~503458,11,11
Escherichia~phage~500465~2,11,11
Escherichia~phage~520873,11,11
Enterobacteria~phage~P88,11,11
Escherichia~virus~P88_4B11~genome~assembly,11,11
Vibrio~phage~vB_ValM~yong1,11,11
Enterobacteria~phage~Bp7,11,11
Enterobacteria~phage~IME08,11,11
Enterobacteria~phage~JS10,11,11
Enterobacteria~phage~JS98,11,11
Escherichia~phage~MX01,11,11
Enterobacteria~phage~QL01,11,11
Enterobacteria~phage~vB_EcoM_VR5,11,11
Escherichia~phage~WG01,11,11
Enterobacteria~phage~vB_EcoM~VR7,11,11
Enterobacteria~phage~vB_EcoM_VR20,11,11
Enterobacteria~phage~vB_EcoM_VR25,11,11
Enterobacteria~phage~vB_EcoM_VR26,11,11
Shigella~phage~SP18,11,11
Salmonella~phage~Melville,11,11
Salmonella~phage~S16,11,11
Salmonella~phage~STML~198,11,11
Salmonella~phage~STP4~a,11,11
Klebsiella~phage~JD18,11,11
Klebsiella~phage~PKO111,11,11
Enterobacter~phage~PG7,11,11
Enterobacteria~phage~CC31,11,11
Escherichia~phage~ECD7,11,11
Enterobacteria~phage~GEC~3S~complete~genome,11,11
Enterobacteria~phage~JSE,11,11
Enterobacteria~phage~Phi1,11,11
Enterobacteria~phage~RB49,11,11
Citrobacter~phage~CF1~ERZ~2017,11,11
Citrobacter~phage~Merlin,11,11
Citrobacter~phage~Moon,11,11
Escherichia~phage~APCEc01,11,11
Escherichia~phage~HP3,11,11
Enterobacteria~phage~HX01,11,11
Escherichia~phage~vB_EcoM_JS09,11,11
Escherichia~coli~O157~typing~phage~3,11,11
Escherichia~coli~O157~typing~phage~6,11,11
Escherichia~phage~vB_EcoM_PhAPEC2,11,11
Enterobacteria~phage~RB69,11,11
Escherichia~phage~ST0,11,11
Shigella~phage~SHSML~52~1,11,11
Shigella~phage~Shf125875,11,11
Citrobacter~phage~IME~CF2,11,11
Citrobacter~phage~Margaery,11,11
Citrobacter~phage~Miller,11,11
Cronobacter~phage~vB_CsaM_GAP161,11,11
Cronobacter~phage~vB_CsaM_leB,11,11
Cronobacter~phage~vB_CsaM_leE,11,11
Escherichia~phage~Lw1,11,11
Enterobacteria~phage~RB16,11,11
Enterobacteria~phage~RB43,11,11
Vibrio~phage~KVP40,11,11
Vibrio~phage~nt~1,11,11
Vibrio~phage~ValKK3,11,11
Enterobacter~phage~phiEap~3,11,11
Klebsiella~phage~KP15,11,11
Klebsiella~phage~KP27,11,11
Klebsiella~phage~Matisse,11,11
Klebsiella~phage~Miro,11,11
Klebsiella~phage~PMBT1~genome~assembly,11,11
Citrobacter~phage~vB_CroM_CrRp10,11,11
Citrobacter~phage~PhiZZ6,11,11
Citrobacter~phage~PhiZZ23,11,11
Enterobacteria~phage~Aplg8,11,11
Enterobacteria~phage~GiZh,11,11
Enterobacteria~phage~vB_EcoM_IME340,11,11
Enterobacteria~phage~Kha5h,11,11
Enterobacteria~phage~RB18,11,11
Enterobacteria~phage~RB27,11,11
Enterobacteria~phage~T6~DNA,11,11
Enterobacteria~phage~AR1~DNA,11,11
Escherichia~phage~UFV~AREG1,11,11
Enterobacteria~phage~vB_EcoM_ACG~C40,11,11
Escherichia~phage~CF2,11,11
Escherichia~phage~vB_EcoM_DalCa,11,11
Escherichia~phage~e11~2,11,11
Escherichia~phage~EC121,11,11
Escherichia~phage~ECML~134,11,11
Escherichia~phage~EcNP1,11,11
Escherichia~phage~ECO4,11,11
Escherichia~phage~vB_EcoM_F1,11,11
Escherichia~phage~F2,11,11
Escherichia~phage~vB_EcoM~fFiEco06,11,11
Escherichia~phage~vB_EcoM_G8,11,11
Escherichia~phage~vB_EcoM~G28,11,11
Escherichia~phage~vB_EcoM_G50,11,11
Escherichia~phage~vB_EcoM_G4498,11,11
Escherichia~phage~vB_EcoM_G4507,11,11
Escherichia~phage~vB_EcoM_G9062,11,11
Escherichia~phage~HY01,11,11
Escherichia~phage~HY03,11,11
Enterobacteria~phage~ime09,11,11
Escherichia~phage~vB_EcoM_IME537,11,11
Escherichia~phage~vB_EcoM_KAW1E185,11,11
Escherichia~phage~KIT03~DNA,11,11
Escherichia~phage~vB_EcoM_Lutter,11,11
Phage~NBEco003,11,11
Escherichia~phage~vB_EcoM_NBG2,11,11
Escherichia~phage~vB_EcoM_OE5505,11,11
Escherichia~phage~vB_EcoM_Ozark,11,11
Escherichia~phage~vB_vPM_PD112,11,11
Escherichia~phage~PE37,11,11
Escherichia~phage~PP01~DNA,11,11
Enterobacteria~phage~RB3,11,11
Enterobacteria~phage~RB14,11,11
Bacteriophage~RB32,11,11
Escherichia~phage~slur03,11,11
Escherichia~phage~slur04,11,11
Escherichia~phage~T2~DNA,11,11
Enterobacteria~phage~T4,11,11
Escherichia~phage~teqdroes,11,11
Escherichia~phage~teqhad,11,11
Escherichia~phage~teqskov,11,11
Escherichia~phage~YUEEL01,11,11
Salmonella~phage~SG1,11,11
Salmonella~phage~pSe_SNUABM_01,11,11
Serratia~phage~PhiZZ30,11,11
Shigella~phage~CM8,11,11
Shigella~phage~JK45,11,11
Shigella~phage~pSs~1,11,11
Shigella~phage~Sf21,11,11
Shigella~phage~Sf22,11,11
Shigella~phage~Sf23,11,11
Shigella~phage~Sf24,11,11
Shigella~phage~SH7,11,11
Shigella~phage~SHBML~50~1,11,11
Shigella~phage~Shfl2,11,11
Shigella~phage~SHFML~11,11,11
Shigella~phage~SHFML~26,11,11
Yersinia~phage~phiD1~complete~genome,11,11
Yersinia~phage~fPS~2~genome~assembly,11,11
Yersinia~phage~PST,11,11
Yersinia~phage~PYPS2T,11,11
Yersinia~phage~vB_YepM_ZN18,11,11
Acinetobacter~phage~133,11,11
Aeromonas~phage~Aeh1,11,11
Acinetobacter~phage~Acj9,11,11
Acinetobacter~phage~AbTZA1,11,11
Acinetobacter~phage~vB_AbaM_PhT2,11,11
Acinetobacter~phage~Acj61,11,11
Acinetobacter~phage~AM101,11,11
Acinetobacter~phage~vB_AbaP_Apostate,11,11
Acinetobacter~phage~vB_AbaP_Berthold,11,11
Acinetobacter~phage~vB_ApiM_fHyAci03,11,11
Acinetobacter~phage~KARL~1,11,11
Acinetobacter~phage~vB_AbaP_Kimel,11,11
Acinetobacter~phage~vB_AbaP_Konradin,11,11
Acinetobacter~phage~vB_AbaP_Lazarus,11,11
Acinetobacter~phage~ZZ1,11,11
Escherichia~phage~Av~05,11,11
Cronobacter~phage~CR3,11,11
Cronobacter~phage~CR8,11,11
Cronobacter~phage~CR9,11,11
Cronobacter~phage~PBES~02,11,11
Pectobacterium~phage~phiTE,11,11
Erwinia~phage~Hena1,11,11
Erwinia~phage~pEp_SNUABM_01,11,11
Klebsiella~phage~vB_KpnM_BIS47,11,11
Klebsiella~phage~vB_KpnM_KB57,11,11
Klebsiella~phage~KNP2~genomic~sequence,11,11
Klebsiella~virus~KpS8,11,11
Proteus~phage~Mydo,11,11
Raoultella~phage~Ro1,11,11
Cronobacter~phage~vB_CsaM_GAP31,11,11
Escherichia~phage~4MG,11,11
Salmonella~phage~PVP~SE1,11,11
Salmonella~phage~SSE~121,11,11
Escherichia~phage~APCEc02,11,11
Escherichia~phage~vB_EcoM_FFH2,11,11
Enterobacteria~phage~vB_EcoM~FV3,11,11
Escherichia~phage~2~JES~2013,11,11
Escherichia~phage~Murica,11,11
Escherichia~phage~slur16,11,11
Escherichia~coli~bacteriophage~rv5,11,11
Escherichia~phage~V18,11,11
Brevibacillus~phage~Abouo,11,11
Brevibacillus~phage~Davies,11,11
Synechococcus~phage~S~MbCM100,11,11
Erwinia~phage~vB_EamM_Deimos~Minion,11,11
Erwinia~phage~vB_EamM_Desertfox,11,11
Erwinia~phage~Ea35~70,11,11
Erwinia~phage~vB_EamM_RAY,11,11
Erwinia~phage~vB_EamM_Simmy50,11,11
Erwinia~phage~vB_EamM_Special~G,11,11
Synechococcus~phage~S~ShM2,11,11
Klebsiella~phage~K64~1~DNA,11,11
Enterobacteria~phage~vB_KleM~RaK2,11,11
Dickeya~phage~vB_DsoM_AD1,11,11
Erwinia~phage~vB_EamM_Alexandra,11,11
Lactobacillus~phage~LBR48,11,11
Synechococcus~phage~S~CAM1~genomic~sequence,11,11
Synechococcus~phage~S~CBWM1,11,11
Escherichia~phage~121Q,11,11
Escherichia~phage~PBECO~4,11,11
Synechococcus~phage~ACG~2014f~isolate~Syn7803C8,11,11
Synechococcus~phage~ACG~2014f~isolate~Syn7803C7,11,11
Synechococcus~phage~ACG~2014f~isolate~Syn7803US26,11,11
Cyanophage~S~TIM5,11,11
Arthrobacter~phage~Abba,11,11
Pseudomonas~phage~PaBG,11,11
Ralstonia~phage~Bakoly,11,11
Ralstonia~phage~Simangalove,11,11
Rheinheimera~phage~vB_RspM_Barba18A,11,11
Rheinheimera~phage~vB_RspM_Barba19A,11,11
Rheinheimera~phage~vB_RspM_Barba21A,11,11
Rheinheimera~phage~vB_RspM_Barba5S,11,11
Rheinheimera~phage~vB_RspM_Barba8S,11,11
Burkholderia~ambifaria~phage~BcepF1,11,11
Burkholderia~cenocepacia~phage~BcepMu,11,11
Burkholderia~phage~phiE255~chromosome,11,11
Bacillus~phage~BCD7,11,11
Synechococcus~phage~Bellamy,11,11
Gordonia~phage~GMA6,11,11
Aeromonas~phage~44RR2.8t,11,11
Mycobacterium~phage~Alice,11,11
Mycobacterium~phage~Bxz1,11,11
