contig_id,proteins
Dak~Nong~virus~RNA,5
Yaba~like~disease~virus,153
Synechococcus~T7~like~virus~S~TIP37,54
MAG:~Leviviridae~sp.~isolate~R8~k141_350615~genomic~sequence,3
TPA_asm:~SsRNA~phage~SRR7976325_7~genomic~sequence,3
Bacillus~phage~SPG24~DNA,226
Hepacivirus~M~polyprotein~(POLY)~gene,2
Chlorocebus~cynosuros~associated~smacovirus~ZM09~83~DNA,4
Klebsiella~phage~K5~2,48
Ageratum~enation~virus,6
Oat~sterile~dwarf~virus~genomic~RNA~segment~7~with~two~ORFs,6
Yersinia~phage~PYps16N,73
TPA_asm:~SsRNA~phage~Zoerhiza.2_18~genomic~sequence,3
Alfalfa~associated~nucleorhabdovirus,7
Microbacterium~phage~KaiHaiDragon,86
Tobacco~leaf~curl~Zimbabwe~virus,3
Plasmopara~viticola~lesion~associated~ourmia~like~virus~81~isolate~DMG~B_54471~RNA~dependent~RNA~polymerase~(QKR86_gp1)~gene,2
Swinepox~virus,151
Lactobacillus~phage~LpeD,186
Klebsiella~phage~vB_KpnS~VAC35,150
Corynebacterium~phage~P1201,86
Strawberry~mild~yellow~edge~virus,3
Bacteriophage~HK022,66
Xanthomonas~phage~vB_Xar_IVIA~DoCa6,81
Ovine~adenovirus~3~strain~PX611~hexon~gene,1
Enterococcus~phage~vB_EfaP_Zip,22
Serratia~phage~2050H2,45
Caprine~kobuvirus~isolate~12Q108,2
Plantago~lanceolata~latent~virus~isolate~ALA13_Pl11,4
Salmonella~phage~barely,199
Bos~taurus~papillomavirus~21,7
Propionibacterium~phage~PHL117M00,41
Porcine~associated~porprismacovirus~9~isolate~FP1,3
Parsnip~yellow~fleck~virus,1
Mycobacterium~phage~Rosebush,89
Entomophthora~muscae~mitovirus~7~strain~EnmuMV7~KVL~14~117~RNA~dependent~RNA~polymerase~(RdRp)~gene,3
MAG:~Sanya~fiers~like~virus~11~isolate~QJZLS497~maturation~protein,3
Maize~streak~virus~isolate~MSV~H_Ng~Lag~g74~2007,5
Sweet~potato~virus~C,1
Chicken~smacovirus~mg5_1081,4
European~brown~hare~syndrome~virus,2
Camponotus~yamaokai~virus~genomic~RNA,2
Erwinia~phage~vB_EamM_Special~G,321
Genomoviridae~sp.~isolate~C025899,4
MAG:~Leviviridae~sp.~isolate~167~k141_431898~genomic~sequence,3
Salmonella~phage~GEC_vB_N5,157
Sclerotinia~sclerotiorum~botybirnavirus~2~segment~RNA~1,3
Saimiriine~herpesvirus~1,85
Microbacterium~phage~Kaijohn,25
Salmonella~virus~VSe101,56
Ectropis~obliqua~picorna~like~virus,1
MAG:~Plant~associated~genomovirus~25~isolate~EU1_SP897,2
Dromedary~stool~associated~circular~ssDNA~virus~isolate~DcSCV_c1009,3
Malvastrum~yellow~mosaic~Helshire~virus~isolate~Ma179A5~segment~DNA~A,3
Dragonfly~larvae~associated~circular~virus~3~isolate~DflaCV~3~LSLA~2013,3
Human~associated~porprismacovirus~isolate~16845x3_952,3
Kolongo~virus~isolate~9717RCA,6
Chifec~virus~UA13_1817,2
Shuangao~toti~like~virus~strain~insectZJ97483~hypothetical~protein~1~and~hypothetical~protein~2~genes,2
Gordonia~phage~Matteo,64
African~swine~fever~virus~isolate~Odintsovo_02~14,180
TPA_asm:~SsRNA~phage~Gerhypos.1_22~genomic~sequence,4
TPA_asm:~SsRNA~phage~Gephyllon.1_22~genomic~sequence,3
Enterococcus~phage~vB_OCPT_Bill,192
Mycobacterium~phage~MichelleMyBell,68
Mink~circovirus~strain~MiCV~DL13,2
Propionibacterium~phage~PHL112N00,42
Sida~golden~yellow~spot~virus~isolate~BR:Sab889:10,4
Sewage~associated~gemycircularvirus~5~isolate~BS3963,3
Pineapple~secovirus~B~segment~RNA1,3
Streptococcus~phage~P7571,45
TPA_asm:~SsRNA~phage~Gephyllon.1_7~genomic~sequence,4
Propionibacterium~phage~P100_1,44
Tamarillo~leaf~malformation~virus~isolate~A,1
Bottlenose~dolphin~adenovirus~1~strain~Tt11018,23
TPA_asm:~SsRNA~phage~Zoerhiza.1_17~genomic~sequence,3
Turnip~mosaic~virus,1
Dickeya~phage~RC~2014,198
Rhizobium~phage~RHph_I1_9,253
Kallithea~virus~isolate~DrosEU46_Kharkiv_2014,111
Garlic~latent~virus,5
Mycobacterium~phage~Prithvi,91
Itaya~virus~strain~IQT9646~segment~L~polymerase~gene,3
Potato~yellow~mosaic~virus~isolate~Valle~del~Cauca~segment~A,3
Erwinia~phage~pEa_SNUABM_17,323
CRESS~virus~sp.~isolate~ct3IM547,4
Human~polyomavirus~9,4
Tomato~mild~mosaic~virus~DNA~A,5
Enterobacteria~phage~K30,48
Amazon~lily~mild~mottle~virus~1a~gene~for~replication~protein~1a,4
Shigella~phage~MK~13,208
MAG:~Adenoviridae~sp.~isolate~thr146ade1nc~genomic~sequence,32
Propionibacterium~phage~Pacnes~2012~15,42
Kobuvirus~dog~AN211D~USA~2009~polyprotein~gene,1
Salmonella~phage~SenALZ1,199
Halorubrum~pleomorphic~virus~12,16
Human~rhinovirus~67~strain~ATCC~VR~1177,1
Salmonella~phage~3sent1,158
Horsegram~yellow~mosaic~virus,5
Rhizobium~phage~RHph_N38,101
Equine~foamy~virus,6
Salmonella~phage~vB_SenS_SE1,62
Boe~paramyxovirus~nucleocapsid~protein,7
Watermelon~crinkle~leaf~associated~virus~1~isolate~KF~1~segment~RNA2,4
Ugandan~cassava~brown~streak~virus,1
Grass~carp~rhabdovirus~V76,5
Tern~atadenovirus~1~isolate~SIB_81,28
Macaca~mulatta~feces~associated~virus~7~isolate~cg1341,4
Sclerotinia~sclerotiorum~hypovirus~2~strain~SsHv2.HBstr~470,2
Cardiovirus~C3~strain~Wencheng~Rn416~polyprotein~gene,1
Penicillium~italicum~chrysovirus~isolate~PiCV1~segment~RNA1,5
MAG:~Leviviridae~sp.~isolate~90~k141_249989~genomic~sequence,4
CRESS~virus~sp.~isolate~UJSL012,4
Caraparu~virus~strain~BeAn3994~RNA~dependent~RNA~polymerase~gene,3
Ugandan~passiflora~virus~isolate~KH7~1,2
TPA_asm:~SsRNA~phage~Gephyllon.4_17~genomic~sequence,3
Cotton~leaf~crumple~virus~~~TX~coat~protein~AV1,3
Fujinami~sarcoma~virus,1
Camel~associated~porprismacovirus~2~isolate~DcSCV_c1072,4
Gordonia~phage~Sahara,68
Mycobacterium~phage~Firehouse51,98
Uukuniemi~virus~segment~L,4
Synechococcus~phage~S~H9~2,190
Flock~house~virus~isolate~TNCL~segment~RNA1~protein~A~mRNA,2
Human~papillomoavirus~type~5,6
Enterobacteria~phage~vB_EcoS_IME18,80
Green~Sichuan~pepper~vein~clearing~associated~virus~isolate~CQ~1,3
African~swine~fever~virus~isolate~Tengani~62,165
Avian~paramyxovirus~20~isolate~APMV~20~gull~Kazakhstan~5976~2014,6
TPA_asm:~SsRNA~phage~SRR7976325_2~genomic~sequence,4
Simian~parvovirus~non~structural~protein~NS1,3
Enterobacteria~phage~T7M,43
Jaagsiekte~sheep~retrovirus,5
Murmansk~poxvirus~strain~LEIV~11411,211
Saffold~virus~3~isolate~SAFV~3_NL1999~590,2
African~elephant~polyomavirus~1,5
Phaseolus~vulgaris~endornavirus~2~isolate~PvEV~2_Brazil~polyprotein~gene,1
Torque~teno~virus~21~isolate~TCHN~B~ORF2~and~ORF1~genes,4
MAG:~H2BulkLitter1223~virus~isolate~H2_Bulk_Litter_12_scaffold_23~hypothetical~protein~(H2BulkLitter1223_000001)~gene,5
Bean~yellow~dwarf~virus~putative~genes~V1,3
Blackberry~yellow~vein~associated~virus~RNA1,9
Spodoptera~frugiperda~rhabdovirus~isolate~Sf,5
Microbacterium~phage~Jayden,89
Klebsiella~phage~F19,56
Propionibacterium~phage~PHL037M02,42
Tomato~chlorotic~mottle~virus~isolate~BR:Flo211:08~segment~DNA~A,4
Hainan~oriental~leaf~toed~gecko~picornavirus~strain~LPXYC213122~polyprotein~gene,3
Simian~adenovirus~47,30
Ralstonia~phage~RsoP1IDN,46
Caraway~yellows~virus~isolate~JKI~27894~segment~RNA1,4
Staphylococcus~phage~Sebago,66
TPA_asm:~SsRNA~phage~SRR6960799_4~genomic~sequence,3
Dengue~virus~type~4~strain~814669,1
Moriche~virus~segment~L,3
Macaca~nemestrina~rhadinovirus~2~strain~J97167,96
Staphylococcus~phage~3~AJ~2017,63
Rosavirus~C~strain~RATLC11A~polyprotein~gene,2
Pseudomonas~phage~pPA~3099~2aT.2,173
Achimota~virus~2,8
Pseudoalteromonas~phage~RIO~1,58
Enterococcus~phage~phiEF24C,214
MAG:~Artemisia~capillaris~nucleorhabdovirus~1~isolate~YK,8
Ageratum~yellow~vein~virus~Ishigaki~DNA,5
Escherichia~phage~ESSI2_ev015~genome~assembly,41
Human~herpesvirus~5~strain~Merlin,187
Yoka~poxvirus,180
Daphnia~iridovirus~1~genome~assembly,293
Cronartium~ribicola~mitovirus~1~isolate~CrMV1~BC~u3~RNA~dependent~RNA~polymerase~(RdRp)~gene,2
Human~enterovirus~96~strain~BAN00~10488,1
Barley~yellow~dwarf~virus~Ker~II~isolate~K439,5
Bombyx~mori~retrotransposable~element~Pao~long~terminal~repeat~and~reverse~transcriptase~gene,1
Lactobacillus~phage~Satyr,118
TPA_asm:~SsRNA~phage~SRR5466725_12~genomic~sequence,3
Falcon~picornavirus,1
MAG:~Grapevine~associated~levi~like~virus~10~hypothetical~protein~and~RNA~dependent~RNA~polymerase~genes,3
Toscana~virus~segment~S,4
Sandfly~fever~Naples~virus~strain~Namru~segment~L,5
Chapare~virus~segment~S,3
Mycobacterium~phage~Phantastic,84
Rodent~associated~circovirus~1~isolate~RtMc~CV~1~Tibet2014~Rep~gene,2
Pseudomonas~phage~phipa10,171
Marmot~sapelovirus~1~strain~HT5,1
Arthrobacter~phage~HunterDalle,58
TPA_asm:~SsRNA~phage~Gerhypos.4_10~genomic~sequence,4
Salmonella~phage~vB_SenS~Ent1~complete~genome,57
Human~papillomavirus~type~128,5
Hermit~crab~associated~circular~virus~isolate~I0085A5,4
Burkholderia~phage~Carl1,49
East~African~cassava~mosaic~Kenya~virus~DNA~B,12
Human~papilloma~virus~type~13~DNA,7
Ruegeria~phage~vB_RpoP~V13,77
Brassica~napus~RNA~virus~1~isolate~SP2S,2
Proteus~phage~PM~116,52
Tomato~aspermy~virus~RNA~3,4
Cucumber~Bulgarian~latent~virus,4
Homarus~gammarus~nudivirus~isolate~52S104HLG2,97
MAG:~TTV~like~mini~virus~isolate~SAfiA~410~3,2
Vibrio~phage~phi~A318,44
Rosa~rugosa~leaf~distortion~virus~isolate~MN~3,4
Eel~Virus~European~X~complete~genome,5
Farfantepenaeus~duorarum~pink~shrimp~associated~circular~virus~isolate~I0069,2
Arthrobacter~phage~BarretLemon,74
MAG:~Leviviridae~sp.~isolate~159~k141_104770~genomic~sequence,4
Mycobacterium~phage~Bane1,86
Lacanobia~oleracea~granulovirus~egt~gene,3
uncultured~Caudovirales~phage~genome~assembly,42
MAG:~Sanya~fiers~like~virus~9~isolate~QJZLS507~maturation~protein,3
Escherichia~phage~SH2026Stx1,78
Yersinia~phage~fHe~Yen9~01,275
Ngerengere~mammarenavirus~isolate~TZ23131~segment~S,4
Shark~River~virus~isolate~64U80~segment~S~NSs~(QK557_sSgp1)~and~nucleocapsid~(QK557_sSgp2)~genes,3
Panicum~streak~virus~~~Karino,4
TPA_asm:~SsRNA~phage~SRR7976299_10~genomic~sequence,3
Streptococcus~phage~Sfi11,52
Botrytis~cinerea~ourmia~like~virus~13~isolate~BCS2_15,2
Arthrobacter~phage~Pumancara,61
TPA_asm:~SsRNA~phage~Zoerhiza.3_4~genomic~sequence,5
Bean~golden~mosaic~virus~DNA~A,5
Canis~familiaris~papillomavirus~19~isolate~tvmb1,8
Escherichia~phage~KarlBarth,60
Amasya~cherry~disease~associated~mycovirus,2
Erwinia~phage~vB_EamP_Frozen,90
Feline~papillomavirus~type~2~isolate~Main~Coon~2007,5
MAG:~Leviviridae~sp.~isolate~s48~k141_1440039~genomic~sequence,3
Pseudomonas~phage~Ps59,51
Culex~tritaeniorhynchus~rhabdovirus~RNA,6
Ambe~virus~strain~BeAr407981~segment~L,5
Fusarium~graminearum~negative~stranded~RNA~virus~1~strain~HN1,5
Hafnia~phage~Pocis76,83
Baboon~adenovirus~1~isolate~BaAdV~1,35
Soybean~carlavirus~1~strain~SCV1~IL,6
Magnaporthe~oryzae~botourmiavirus~7~RNA~dependent~RNA~polymerase~gene,1
Mycobacterium~virus~Museum,82
Avian~like~circovirus~isolate~A1~replication~associated~protein~gene,3
Human~rhinovirus~C3~strain~HRV~QPM,2
TPA_asm:~SsRNA~phage~SRR7976310_5~genomic~sequence,5
Pepper~vein~yellows~virus~5~isolate~Spain~Almeria~2~2013,5
TPA_asm:~Ranunculus~virus~1~segment~RNA1~genomic~sequence,6
Escherichia~phage~vB_Eco_swan01~genome~assembly,84
Pseudomonas~phage~PA5,105
Tobacco~leaf~curl~Dominican~Republic~virus~strain~Dominican~Republic:Cerro~Gordo:2015~segment~A,7
Human~papillomavirus~type~84,8
Drosophila~melanogaster~transposable~element~297,3
TPA_asm:~SsRNA~phage~SRR6960509_15~genomic~sequence,4
Paper~mulberry~leaf~curling~associated~virus~2~isolate~SWU,4
Tibrogargan~virus~strain~CS132,8
Bovine~hokovirus~strain~HK1~non~structural~protein~(NS1),3
Bat~circovirus~isolate~BtRh~CV~5~Tibet2013,5
Mute~swan~feces~associated~circular~virus~14~strain~Abbotsbury~A~2016~capsid~protein~and~replication~protein~genes,2
Shanxi~Arboretum~virus~isolate~SXABTV1916~1,6
Klebsiella~phage~myPSH1235,61
Neurospora~discreta~fusarivirus~2~NdFV2~W683~RNA,2
Foot~and~mouth~disease~virus~~~type~Asia~1~strain~ZB~CHA~58(att),1
Sida~bright~yellow~mosaic~virus~isolate~BR:Tac720:10,4
Heterobasidion~partitivirus~8~strain~HetPV8~ir1~RNA~dependent~RNA~polymerase~gene,2
TPA_asm:~SsRNA~phage~Zoerhiza.4_16~genomic~sequence,3
MAG:~Leviviridae~sp.~isolate~277~k141_65417_2~hypothetical~protein~1,5
Itaporanga~virus~isolate~original~segment~L,4
MAG:~Leviviridae~sp.~isolate~167~k141_331219~genomic~sequence,3
Enterobacteria~phage~RB51,266
Sewage~associated~circular~DNA~virus~19~isolate~SaCV~19_NZ~BS4128~2012,2
Photobacterium~phage~PDCC~1,212
Hibiscus~vein~enation~virus~clone~HibA~1~segment~DNA~A,3
Zika~virus~strain~H~PF~2013,2
Arthrobacter~phage~Yang,66
TPA_asm:~SsRNA~phage~SRR6049586_2~genomic~sequence,4
Clostridium~phage~phiCPV4,27
Main~Drain~virus~strain~72V2567~segment~L,3
Klebsiella~phage~cp17~genome~assembly,86
Rhododendron~virus~A,2
Enterococcus~phage~phiEF17H~DNA,204
Cotton~leaf~curl~Alabad~virus,4
Sweet~potato~leaf~curl~virus~isolate~SPLCV~SPBR:AlvM:09,5
MAG:~Canine~associated~porprismacovirus~isolate~SmacoviridaeDogfe433C1~genomic~sequence,5
Plasmopara~viticola~lesion~associated~ourmia~like~virus~20~isolate~DMG~B_54614~RNA~dependent~RNA~polymerase~(QKR30_gp1)~gene,2
Cyclovirus~PKbeef23~PAK~2009~isolate~PKbeef23,2
TPA_asm:~Girado~virus~3~isolate~GD1~hypothetical~protein~genes,5
Blackfly~DNA~Virus~12~isolate~SF02_422,2
Molluscum~contagiosum~virus~subtype~1,155
Siegesbeckia~yellow~vein~virus~GD13,3
MAG:~Genomoviridae~sp.~isolate~ctbf84,3
Prunus~mume~chlorotic~leaf~curl~associated~virus,4
Erysiphe~necator~associated~negative~stranded~RNA~virus~5~isolate~PMS10_154,2
Halorubrum~pleomorphic~virus~10,13
MAG:~Solanum~nigrum~ilarvirus~1~isolate~JUR20SW1~segment~RNA1,5
Escherichia~phage~YP~6,218
Equid~herpesvirus~1,97
Streptocarpus~flower~break~virus,4
Escherichia~phage~EC121,268
Escherichia~phage~vB_EcoS~95,84
Avian~paramyxovirus~6~strain~APMV~6~Goose~FarEast~4440~2003,7
Klebsiella~phage~KP~Rio~2015,55
Banfec~virus~3~isolate~V16_S08a,3
Raspberry~ringspot~virus~RNA1,2
Mastadenovirus~porcusquartum~isolate~HNU1,26
Potato~virus~U~isolate~UC~segment~RNA2,2
Beihai~hypo~like~virus~1~strain~BHZC36965~polyprotein~gene,1
TPA_asm:~Cupressus~virus~1~genomic~sequence,6
Venezuelan~equine~encephalitis~virus,3
Enterococcus~phage~phiSHEF16,185
Donkey~orchid~virus~A~isolate~SW3.1~polyprotein~gene,2
Streptococcus~phage~P0093,46
Kadam~virus~from~Uganda~polyprotein~gene,1
Calfel~virus~LSF31_cyc880,2
Agropyron~mosaic~virus,1
MAG:~Apple~ourmia~like~virus~2~isolate~WA1~RNA~dependent~RNA~polymerase~(QKR06_gp1)~gene,2
TPA_asm:~SsRNA~phage~Gerhypos.4_31~genomic~sequence,4
Colombian~potato~soil~borne~virus~RNA~1,6
Aeromonas~phage~ZPAH7,31
Bat~mastadenovirus~WIV17,25
Elephantid~herpesvirus~1,129
Indian~cassava~mosaic~virus~DNA~A,6
Tomato~necrotic~streak~virus~isolate~13~382~segment~RNA1,4
Potato~aucuba~mosaic~virus,4
Mycobacterium~virus~Backyardigan,80
Henipavirus~sp.~strain~Cs17~65,8
Aeromonas~phage~44RR2.8t,256
Recombinant~adenovirus~and~mutant~adenovirus~induced~from~bovine~adenovirus~type~1,37
TPA_asm:~SsRNA~phage~Gephyllon.3_18~genomic~sequence,3
TPA_asm:~SsRNA~phage~SRR6253161_3~genomic~sequence,3
Melon~yellow~spot~virus~segment~S,6
TPA_asm:~SsRNA~phage~SRR5467091_7~genomic~sequence,3
Night~heron~coronavirus~HKU19,10
Lactococcus~phage~79201,54
Papaya~leaf~crumple~virus~Panipat~8~India:Panipat:Papaya:2008~DNA~A,3
Tomato~leaf~curl~Philippines~virus~~~Los~Banos:L3~DNA,3
Tubeweb~spider~associated~circular~virus~1~isolate~BC~I1652A_F12,3
Salmonella~phage~S147,163
Lycianthes~yellow~mosaic~virus~isolate~GD~segment~DNA~A,5
Hubei~picorna~like~virus~82~strain~spider133992~hypothetical~protein~1,5
Escherichia~phage~Henu7,87
Orthoavulavirus~sp.~isolate~AOV~ruddy~turnstone~Florida~1605~2016,7
Mycobacterium~phage~Anaya,94
MSSI2.225~virus~complete~sequence,4
Canine~parvovirus,3
MAG:~Leviviridae~sp.~isolate~376R~k141_462894,4
Staphylococcus~phage~S24~1,21
Gemycircularvirus~C1c~capsid~protein~(Cap)~gene,2
Human~circovirus~1~strain~Paris,3
Streptococcus~phage~CHPC663,52
Chickpea~yellows~mastrevirus~isolate~CpYV_AU_3489B_2002,3
Keunjorong~mosaic~virus~isolate~Cheongwon,1
Feline~immunodeficiency~virus~complete~genome,7
TPA_asm:~SsRNA~phage~SRR7976310_4~genomic~sequence,3
D.melanogaster~retrotransposon~Tirant,4
Bean~common~mosaic~virus~strain~NL1,1
Dolphin~polyomavirus~1~isolate~DPyV~1~Trachea~2010,5
Bangoran~virus~isolate~0424RCA,11
TPA_asm:~SsRNA~phage~SRR7976301_3~genomic~sequence,3
Escherichia~phage~vB_EcoM_Goslar,250
Torque~teno~sus~virus~1a,2
Enterobacteria~phage~285P,43
Lactococcus~phage~vB_Llc_bIBB94p4,36
Sewage~derived~gemycircularvirus~2~isolate~BS4117,4
Human~papillomavirus~type~126,5
Simian~adenovirus~46,31
Erysiphe~necator~associated~negative~stranded~RNA~virus~2~isolate~PMS5_DN69581,1
Linepithema~humile~rhabdo~like~virus~1~putative~capsid~(QKQ05_gp1),6
Burkholderia~phage~KS5,48
Phodopus~sungorus~papillomavirus~type~1,6
Circoviridae~sp.~isolate~C042793,2
Equine~hepatitis~B~virus~isolate~doneky86,3
Plasmopara~viticola~lesion~associated~ourmia~like~virus~82~isolate~DMS4_33408~RNA~dependent~RNA~polymerase~(QKR87_gp1)~gene,2
Grouper~iridovirus,144
Oita~virus~nucleoprotein,6
MAG:~Bacteriophage~sp.~isolate~2203_81359,48
Ohlsdorf~virus~strain~Germany~2012~Oc.cantans,5
Tomato~yellow~leaf~curl~Thailand~virus~strain~Sakon~Nakhon~segment~A,3
TPA_asm:~SsRNA~phage~Gerhypos.3_26~genomic~sequence,3
Lactobacillus~phage~Iacchus,171
Bactrocera~dorsalis~toti~like~virus~1~strain~BDTLV1.abc7,2
Escherichia~phage~SECphi27~genome~assembly,86
Escherichia~phage~LL2,48
Plasmopara~viticola~lesion~associated~mononegaambi~virus~2~isolate~DMS5_DN39757~putative~nucleocapsid~and~RNA~dependent~RNA~polymerase~genes,3
Dragonfly~larvae~associated~circular~virus~2~isolate~DflaCV~2_NZ~PG8~LS,3
Propionibacterium~phage~Kubed,42
Citrobacter~phage~Miller,275
Coxsackievirus~B4~complete~genome,1
Human~adenovirus~18~isolate~D.C.,33
Tomato~blunervirus~1~isolate~Fondi2018~segment~RNA1,8
Poaceae~Liege~sobemovirus~isolate~Latinne~putative~movement~protein,4
Enterobacter~phage~phiEap~1,46
Capybara~virus~25_cap1_1914,3
Maize~streak~virus~isolate~MSV~G_Ml~Mic25~1987,3
Hardenbergia~mosaic~virus,1
Enterobacteria~phage~M13,8
Klebsiella~phage~vB_KpnP_SU552A,54
Ceratocystis~polonica~partitivirus~segment~1,2
Sheep~faeces~associated~smacovirus~3~isolate~47_Fec58091_sheep,3
TPA_asm:~SsRNA~phage~SRR7976310_13~genomic~sequence,3
Soft~spider~associated~circular~virus~1~isolate~BC_I1647E_H3,3
Gordonia~phage~Sombrero,102
Citrobacter~phage~SH3,48
TPA_asm:~SsRNA~phage~SRR6960509_4~genomic~sequence,4
Arthrobacter~phage~Brent,70
Chickpea~yellow~dwarf~virus~isolate~CpYDV~PK_PK103_2012,3
Arsenophonus~nasoniae~strain~FIN~plasmid~pArsFIN13,49
Escherichia~phage~vB_EcoP_EcoN5,129
Vibrio~phage~VSK,14
Salmonella~phage~SETP3,64
Paenibacillus~phage~phiIBB_Pl23,63
Janthinobacterium~phage~vB_JliM~Donnerlittchen,75
Papaya~leaf~curl~virus~av2~gene,5
Artichoke~italian~latent~virus~Replicase~gene~for~polyprotein,2
Lactococcus~phage~936~group~phage~PhiS0139,53
Rousettus~aegyptiacus~papillomavirus~type~1,8
Gentian~mosaic~virus~RNA1~gene~for~polyprotein,2
Staphylococcus~phage~G1,207
Sicinivirus~A~strain~UCC001,3
TPA_asm:~SsRNA~phage~Gerhypos.4_12~genomic~sequence,3
Shigella~phage~Sf14,135
Bwamba~virus~strain~M459~segment~S~nucleoprotein~and~nonstructural~protein~NSs~genes,3
Klebsiella~phage~KPV15,306
TPA_asm:~SsRNA~phage~Esthiorhiza.2_26~genomic~sequence,3
Mycobacterium~phage~Reindeer,135
Werosea~circovirus~isolate~WCV~9,2
Wuchan~romanomermis~nematode~virus~2~strain~WCLSXC55347~hypothetical~protein~1,5
Wenling~crustacean~virus~10~strain~WLJQ101844~hypothetical~protein~1,5
Mycobacterium~phage~PG1,98
Streptococcus~phage~P9902,44
Pepper~yellow~leaf~curl~Aceh~virus~DNA,5
Red~squirrel~adenovirus~1~strain~DE~2013~Sciurus~vulgaris~2013Pa405~00252,25
Wild~potato~mosaic~virus,2
Habenaria~mosaic~virus~genomic~RNA,1
Bovine~parainfluenza~virus~3,6
Human~enterovirus~77~gene~for~polyprotein,1
Human~lung~associated~brisavirus~MD,2
Chicken~genomovirus~mg8_401,3
MAG:~Adenoviridae~sp.~isolate~par083ade1~genomic~sequence,26
Streptococcus~phage~858,42
Escherichia~phage~jat,59
Turnip~crinkle~virus,4
Turnip~curly~top~virus~isolate~IR:Lap:L16:Tur:12,4
Chilli~leaf~curl~India~virus~segment~A,3
Walleye~epidermal~hyperplasia~virus~type~1~pol~polyprotein~(pol)~gene,1
MAG:~Barstukas~virus~isolate~CMS002_045e_WVAL~glycoprotein~(QK752_gp1)~gene,5
Klebsiella~phage~KPN~N141,78
Erwinia~phage~pEa_SNUABM_2,333
Drosophila~immigrans~sigmavirus~strain~SCM45623~nucleocapsid~protein,6
Mycobacterium~phage~CicholasNage,109
Campylobacter~phage~CPX,179
Wenzhou~Rhinolophus~pusillus~ledantevirus~1~isolate~YJB_DanJiao,5
Human~papillomavirus~type~113,6
TPA_asm:~SsRNA~phage~Gephyllon.4_22~genomic~sequence,3
MAG:~Trichoderma~harzianum~mononegavirus~2~isolate~9~28~segment~RNA1~genomic~sequence,1
Lactobacillus~phage~Bromius,174
Enterobacteria~phage~GA,3
Trichomonas~vaginalis~virus~4~strain~TVV4~OC3,2
Vibrio~phage~phi50~12,101
Salmonella~phage~UAB_Phi78,52
Gordonia~phage~Pleakley,92
Erwinia~phage~vB_EamM_RAY,315
MAG:~Sanya~fiers~like~virus~3~isolate~YXSCLS230~maturation~protein,3
MAG:~Cressdnaviricota~sp.~isolate~ctbg966,2
Torque~teno~sus~virus~k2b~isolate~38E23,3
Mycobacterium~phage~Bluefalcon,77
Pseudomonas~phage~Nerthus,47
Streptococcus~phage~SpGS~1,52
Ribes~americanum~virus~A~isolate~Oregon,3
Papaya~meleira~virus~strain~RN~Brazil,2
Streptococcus~phage~SW24,42
Giant~guitarfish~polyomavirus~1~isolate~UGA1,4
Squash~yellow~mild~mottle~virus~DNA~B,5
Human~lung~associated~vientovirus~JY,2
MAG:~Cressdnaviricota~sp.~isolate~ctbf75,2
Polio~virus~P3~Leon~37~(type~3),1
Pasteurella~phage~F108,41
Botrytis~cinerea~ourmia~like~virus~7~isolate~BCS14_DN363,2
Tomato~leaf~curl~Patna~virus~DNA~A,3
Lake~Sarah~associated~circular~virus~16~isolate~LSaCV~16~LSGA~2013,2
Broome~virus~segment~L1,4
Microbacterium~phage~Fireman,89
Mycobacterium~phage~Phatniss,98
Enterobacteria~phage~HK446,60
MAG:~Cressdnaviricota~sp.~isolate~cra070cir1,2
TPA_asm:~SsRNA~phage~Gerhypos.4_44~genomic~sequence,3
Streptomyces~phage~Alvy,82
Salmonella~phage~vB_STy~RN29,162
Enterobacteria~phage~M13~isolate~WT~variety~Rutgers,8
Ninove~microtus~virus~strain~BE~Ninove~Mag~1~2019,8
TTV~like~mini~virus~isolate~zhenjiang,2
MAG:~Genomoviridae~sp.~isolate~ctbb79,2
Salmonella~phage~GRNsp27,65
Escherichia~phage~vB_EcoP~ZQ2,86
MAG:~Leviviridae~sp.~isolate~220~k141_175378~maturation~protein~gene,3
MAG:~H4BulkLitter234~virus~isolate~H4_Bulk_Litter_23_scaffold_4~hypothetical~protein~(H4BulkLitter234_000001),4
Infectious~spleen~and~kidney~necrosis~virus,105
Escherichia~phage~PhaxI,203
Paper~mulberry~leaf~curling~associated~virus~1~isolate~SWU,5
MAG:~Bacteriophage~sp.~isolate~0689_89575,50
Bokeloh~bat~lyssavirus~isolate~21961,5
Enterobacteria~phage~EPS7,181
Human~papillomavirus~type~103,5
Human~herpesvirus~2~strain~HG52,84
TPA_asm:~SsRNA~phage~Gephyllon.3_15~genomic~sequence,4
Pteropus~associated~gemycircularvirus~7~isolate~Tbat_A_103746,3
Punta~Toro~virus~strain~Adames~L~protein~gene,5
Plant~associated~genomovirus~24~isolate~QS29_F24,3
Bovine~papillomavirus~type~5,6
Salmonella~phage~SGPC,62
Shokwe~virus~strain~SAAr~4042~segment~L,3
Human~papillomavirus~type~32,7
TPA_asm:~SsRNA~phage~Gerhypos.2_15~genomic~sequence,3
Pteropox~virus~strain~Australia,138
Naranjilla~mild~mosaic~virus~isolate~Nar~21,2
Maize~streak~virus~isolate~MSV~B1_Za~PlaB~g27~2006,3
MAG:~Hangzhou~zicrona~caerulea~xinmovirus~1~isolate~LCFY122,5
